1282,1696,17036,-33,397,-417,
630,-156,16454,-34,120,-504,
946,1534,16536,-88,90,-248,

-730,-1336,16432,-181,-15,23,
-10,-1658,16850,22,24,-14,
2374,-1734,16570,-47,170,53,
7978,-320,18898,-148,439,347,
13530,-1000,16116,320,508,-210,
15770,4882,17304,855,-679,-3791,
9154,3628,17518,1116,-2986,-4982,
-556,-6870,20350,834,-1503,-6585,
-19866,-16202,16020,-1383,1628,-3875,
-16146,-7862,18782,-291,-820,1060,
-4294,672,19422,-185,571,1693,
1004,2310,13980,429,-2,1172,
1648,-340,16770,100,-124,457,
1580,858,17840,44,291,577,
1324,-640,15710,253,399,127,
678,264,16402,-8,92,269,
1170,614,16548,-33,-57,102,
532,662,17326,-68,276,66,
290,808,16230,-84,233,143,
652,590,17074,24,8,230,

-1916,-2866,16922,224,-43,-19,
256,-3454,19196,183,194,329,
4680,-3606,22534,684,743,437,
7830,376,20768,1827,1286,-704,
7140,-296,14888,2166,-881,-1652,
9560,3634,10834,2739,-3303,-1834,
9040,8390,12308,2244,-4213,-4410,
-3036,-5626,15496,-1096,-1116,-6295,
-22146,-19084,18240,-2306,-1151,-2857,
-13764,-6452,24266,-501,-673,1395,
-3020,794,16764,-14,823,1562,
1692,2318,15684,-237,-171,395,
1972,566,17698,216,77,697,
1836,1110,18506,-68,384,287,
460,146,19578,234,1083,121,
-212,-508,16614,296,1752,322,
-192,2250,14050,84,266,673,
682,2386,16862,3,-295,282,
596,1468,14802,-509,-254,188,
728,1134,15842,-535,-1149,-66,

-122,-1644,17782,106,-62,25,
250,-1860,16768,-85,105,7,
2158,-2644,17700,146,14,-1,
6280,-1308,18394,523,-7,-441,
12346,4728,23036,1272,464,-1475,
12288,220,16608,1769,774,-3719,
12224,-2286,10500,1435,-2039,-2998,
5434,-4324,11730,1447,-3921,-4059,
-10150,-6402,19134,-2077,-1085,-4184,
-18592,-13494,20958,-2083,-557,-139,
-8734,-442,19544,-872,-168,914,
-1438,482,18044,108,547,992,
2252,278,16146,393,244,415,
1692,-336,15224,277,55,-55,
1792,-784,16920,175,-114,295,
2062,-430,17586,585,156,70,
1932,156,16652,466,235,222,
2624,324,16832,145,95,225,
2696,1264,16058,8,210,-119,
2120,678,16512,101,76,-319,

-130,-394,17388,154,-183,-35,
992,-1238,16828,291,152,-48,
3660,-2058,16722,433,90,-166,
8766,2884,17292,-67,112,-551,
15220,-1220,17064,1872,-360,-669,
16946,3140,16264,904,-1246,-1253,
9336,2270,14372,390,-2027,-3027,
-9576,-4584,21366,-1393,-471,-4813,
-21140,-6574,24602,-1737,1339,-1459,
-11144,-1606,16476,-177,1754,280,
-4192,-598,13370,345,242,577,
-844,1984,15104,211,299,338,
-862,32,16104,24,-491,498,
536,1202,17300,169,-329,198,
502,-164,16396,86,-321,298,
844,-222,15862,-43,-449,316,
1724,558,18108,-98,-265,139,
1150,558,17662,115,137,-75,
538,566,16182,28,144,-118,
648,500,16400,66,-95,-37,

202,-2116,15580,-15,42,-316,
-36,-1444,17386,74,49,-55,
498,-1822,17610,61,-243,59,
10900,-5838,17632,396,-650,1798,
15200,-6830,17398,-172,-1535,3091,
14720,11994,21442,557,-1689,344,
4626,1436,7576,221,360,-7517,
-13644,-10524,17502,-492,-1381,-6773,
-17658,-8440,19138,-897,1959,-2472,
-10766,-4122,14722,79,1680,-296,
-2822,14,17578,791,607,52,
210,1392,14682,337,728,-103,
172,1852,16996,363,-7,-233,
-766,1262,16726,-109,391,-417,
-1486,796,16490,-107,-147,-6,
-244,470,17122,-390,-588,56,
542,26,18240,-47,204,35,
14,1240,16036,69,143,-206,
-204,478,16658,-152,136,-267,
-730,758,16422,-78,-145,-187,

186,-1602,15872,143,175,8,
-28,-1760,16080,56,24,156,
3414,-2618,16890,117,-118,219,
9734,-2174,17658,81,-409,19,
16360,-1314,15736,510,-1241,-43,
18256,4124,15916,269,-1517,-2046,
12596,2962,15654,1037,-2831,-6105,
-7308,-12974,23082,-2037,448,-7451,
-18700,-13802,18948,-1597,2997,-2348,
-11976,-2168,13456,-357,910,-522,
-4222,-686,17302,-18,331,373,
-178,1354,15030,252,422,398,
904,432,17588,82,59,505,
