15176,-364,7194,-4825,-2831,2745,
17612,4870,25904,-7255,-3805,122,
10758,1704,32584,-5127,999,-3149,
2728,-1380,26412,-1893,-251,-4628,
-2990,-8524,29650,-1415,305,-4006,
-6502,-6998,22226,-521,448,-3089,
-4758,-6648,19354,214,1251,-1413,
-4104,-4306,13714,184,1262,-668,

-4758,-6648,19354,214,1251,-1413,
-4104,-4306,13714,184,1262,-668,
4728,-448,19576,-331,244,-1183,
6696,2372,26526,-63,1172,-2700,
-2902,-6952,32674,688,2856,-2775,
-14086,-15846,31208,5577,87,-1988,
-13476,-12942,26758,7282,2263,387,
-11978,-14144,5448,5848,5158,3318,
-6256,-5074,-9136,1948,4967,5862,
1370,1888,-13360,-2297,2259,6496,
10202,-564,1362,-5612,387,6473,
12944,4766,7230,-6732,415,2433,
11634,2300,17470,-5371,-1338,-528,
9156,1806,27466,-4592,237,-3382,
-244,-9424,23004,-3763,-47,-4332,
-1510,-6594,23090,-427,-2369,-4537,
-3322,-7026,27846,540,-2809,-3571,
-4240,-6226,23634,632,-40,-2152,
-3784,-4776,18016,185,801,-1263,
-2456,-3548,16004,347,784,-171,

-352,-2508,16092,-34,6,17,
-76,-2204,15432,-263,-173,156,
494,-3954,16076,-119,-202,216,
7332,-3360,17440,-496,157,75,
17718,8354,25806,-1028,1161,-2495,
4926,-2074,32767,-25,1842,-6404,
-18830,-27034,32767,6161,321,-4869,
-13358,-19878,24598,8252,7036,-250,
-9832,-13630,-3962,5065,8094,4180,
-6596,-2834,-13052,1115,4135,6003,
1744,872,-12636,-3627,1440,6315,
11672,1020,-3268,-6814,-1470,4441,
14492,-1372,9940,-7118,-3402,2446,
13100,4628,29612,-3482,-2754,-696,
5032,-562,24644,-4149,1023,-2366,
-694,-3028,18604,-2412,-570,-3258,
1132,-4518,25910,-1765,-3046,-3181,
756,-6482,30260,-761,-542,-2755,
-3534,-5984,20350,-203,1001,-1853,
-3486,-5760,17886,350,649,-1002,

-1622,-3198,16514,456,-177,216,
-1200,-4460,15050,667,-201,614,
3294,-3374,13108,146,-644,1380,
9804,1474,15568,-910,-762,794,
16926,8066,19210,-2330,-828,-1887,
18098,11420,32767,-1297,456,-8353,
-9572,-31936,32767,2514,2567,-7853,
-24540,-32768,26642,5454,5633,-1460,
-15270,-19448,1758,4789,5854,4153,
-5454,-13934,-8524,2452,3125,7038,
10058,-3526,-8260,-839,67,7782,
19884,-510,-332,-3137,-2565,6279,
22500,6476,12208,-5075,-1846,3008,
17020,11548,22916,-6735,-303,-1661,
10894,918,27772,-5769,-591,-4006,
136,-7288,31542,-1476,-804,-5700,
-8988,-14430,24188,-166,1287,-3060,
-6080,-9622,19004,1021,1558,-432,
-1770,-4224,13068,745,1467,515,
458,-1860,12754,499,404,392,

458,-1860,12754,499,404,392,
-1602,-2888,14946,238,469,833,
-394,-2974,13562,58,206,652,
1292,-3582,10076,-444,-155,429,
7338,-2450,11726,-1983,-1243,-187,
12892,536,22464,-3156,-587,-1899,
10910,2304,25850,-2247,-308,-5493,
-216,-4676,32767,197,1288,-7361,
-19984,-32768,32767,6438,1147,-4764,
-11918,-26386,21184,9336,7189,759,
-7116,-16304,-12486,5373,9307,4783,
72,-4962,-22472,-81,4344,7212,
11110,-1356,-13140,-5464,1778,5973,
17006,-2650,2768,-8224,-1629,3649,
19732,4264,32767,-8434,-5211,661,
8212,-6234,32767,-3154,30,-2586,
-3234,-4654,18474,-1548,546,-3707,
-3814,-7638,26390,-740,-1869,-2998,
-3762,-4734,23194,-245,964,-1643,
-5250,-6008,17390,416,-416,-1432,

-1330,-2264,16022,-20,172,-10,
-1184,-2584,15692,-110,-63,-67,
1534,-4830,14392,-436,-67,60,
9128,532,16368,-1696,-399,-23,
15642,11328,28796,-1455,-710,-4142,
1626,-9484,32767,1091,2784,-7085,
-19454,-32768,32767,7345,2146,-5508,
-15600,-23510,19752,8313,6645,188,
-10906,-12144,-5800,4089,8156,4780,
-6764,-110,-15142,-208,3284,6519,
2354,1108,-12018,-4851,68,6313,
12348,-2400,-5634,-7716,-3064,5221,
19170,-1322,12456,-7545,-4686,2565,
16946,-2904,23310,-5888,-2205,-54,
10318,-5658,32574,-4387,-846,-2423,
3396,-8100,24626,-1451,-190,-3831,
230,-9290,28540,1042,-613,-4079,
-3484,-9774,25780,120,2697,-2286,
-5070,-5692,14518,482,2429,-958,
-3496,-3356,14718,633,614,-727,

-1422,-3324,16344,45,-36,194,
-1232,-3950,15232,-65,-187,421,
3066,-5898,15864,-509,-125,411,
9260,-1154,15582,-2188,1051,266,
