-5544,-21460,9744,-627,-3265,1108,
4924,-1026,25114,1609,-1949,2537,
3136,-2510,13372,314,1080,573,
-108,-1490,15096,-18,-545,86,
348,-1338,17460,-178,-104,-71,
32,-2652,16528,38,-82,243,
508,-656,16584,-57,56,-24,
-396,-2576,16486,-270,72,-89,
-174,-2800,16414,-172,-367,145,
776,-1648,17662,-163,156,57,
428,-2280,16288,-84,10,-1,

370,-762,17362,44,-1,-45,
380,148,15742,298,271,-58,
498,1194,16754,37,85,108,
-1824,6852,17834,88,-444,632,
-1662,13576,21224,825,-964,1544,
622,24808,17740,3169,-921,-158,
3888,5274,15290,1325,-1059,376,
9894,-8330,14124,-594,-11,-2005,
4536,-14858,23910,-2450,2539,-3448,
-7160,-18036,9292,-1864,1437,-1496,
1812,-3440,18442,472,-2272,331,
2808,-782,17580,-57,-361,-117,
1146,-820,18456,196,-218,-14,
268,-516,13774,-317,1,31,
1852,358,18388,179,-155,76,
1492,10,17830,-133,369,-97,
296,-226,14790,-50,453,-83,
1182,16,18158,-84,-253,23,
1040,-202,15740,-128,78,-24,
1472,-72,18372,-79,-109,-195,

-1176,-978,17296,4,194,145,
-1580,348,16714,-34,13,242,
-4270,4914,17828,-173,-249,634,
-4178,11678,18174,1215,-952,1226,
-1038,18004,22450,834,-1975,1133,
3016,17216,21492,1876,-922,-179,
8998,-5100,13880,3252,1178,834,
-2788,-20112,9286,-4005,3432,-5476,
-10108,-20874,5034,-2376,-2425,-454,
5960,-1884,25526,1094,-1344,116,
336,-2102,13338,59,513,-7,
-556,-1686,16242,-173,-750,-266,
-360,-2024,18030,-31,96,-161,
698,-1454,16592,-191,-1017,1,
142,-1570,18334,-47,132,-336,
-712,-2500,16692,226,7,-14,
-286,-1682,15726,-90,300,59,
586,-1188,17642,-42,-202,-26,
316,-1428,16516,19,264,-61,
288,-1280,16570,13,-141,-175,

200,-1546,17370,9,25,58,
-436,-200,16874,-19,204,139,
-1792,2790,18386,308,210,763,
-1860,13884,19104,486,656,1634,
-2102,17646,19164,1724,-2078,911,
1686,22380,23456,1671,-914,-950,
6416,-6244,20572,4340,1558,-459,
2198,-11438,12170,-3725,1903,-4100,
-6952,-26408,9092,-2783,-1033,347,
6726,-900,26404,748,-1854,1281,
3758,640,12026,-147,947,-472,
-218,-2938,17764,-630,-605,-366,
198,-1832,18758,-184,311,-100,
154,-550,16002,-185,-192,-22,
474,-338,18526,-112,-77,-229,
-1182,-2328,16506,40,121,105,
800,-620,17336,180,-96,171,
456,-746,16922,-25,229,157,
510,-470,16024,120,225,30,
312,-600,16848,97,241,46,

274,68,16638,-18,100,-46,
200,-150,16842,26,67,-53,
172,270,17326,96,246,-57,
-2970,5660,16698,-288,909,-97,
-7956,14724,15570,1738,-2969,874,
1498,27954,23806,2542,-1199,996,
8252,5804,8700,1529,945,459,
9172,-19804,19064,-5133,-453,-4356,
-6366,-27064,16048,-4724,3351,-1323,
1764,-5288,13968,1350,-1331,1238,
2812,-1678,15572,439,-1310,306,
684,-3290,16526,243,19,-126,
712,-964,17278,172,221,510,
1532,-160,14798,625,-169,297,
1552,662,17422,357,-90,4,
72,-360,16090,184,352,-157,
154,-1094,16124,130,-356,231,
1142,-372,15014,-329,-552,225,
2004,286,18308,-279,-329,-19,
